#Hypervolume GenerationalDistance InvertedGenerationalDistance Spacing EpsilonIndicator MaximumParetoFrontError
0.4392532067 0.0129078605568886 0.240191002336532 0.108656969488873 0.382534801718697 0.21679275830794
0.5199411424 0.0135125489206495 0.155523879509346 0.0763595484887565 0.215643422271648 0.221327071342474
0.5651301589 0.0130486489830426 0.0810117973813656 0.0416412029191729 0.106837606837606 0.323641259607406
0.5725367698 0.0124553791560493 0.0778162222744347 0.0204397603945035 0.112179487179487 0.323641259607406
0.5653113721 0.0130912711835852 0.0771980811782869 0.0357687461182674 0.112179487179487 0.342167532295203
0.5712285201 0.0139509999290538 0.0715819454136003 0.0389154469487491 0.104069379586391 0.316834796155354
0.5623287385 0.014235225303215 0.0751378796283605 0.0475028986765387 0.119110931363246 0.331350256694432
0.565481412 0.0139481130890066 0.0739991876208963 0.0555212915471721 0.10299152050938 0.294642309507108
