#Hypervolume GenerationalDistance InvertedGenerationalDistance Spacing EpsilonIndicator MaximumParetoFrontError
0.5045790362 0.0159003859263784 0.142809843386883 0.057381214896741 0.24181161546226 0.224469137515434
0.5101859349 0.0247319382097979 0.166091715246973 0.0391688142421197 0.213675213675214 0.355114596625698
0.5231295323 0.0186126101883315 0.133599431975753 0.0387533861685304 0.207264957264957 0.262943929130516
0.4608342076 0.022132501953991 0.185643573290423 0.0484984781290042 0.247863247863248 0.306817130837032
0.4916239282 0.0232553549981568 0.158331203998064 0.0477962110808126 0.20405982905983 0.289614386761448
0.5023278676 0.0159366609900006 0.192287125099723 0.0409712858631936 0.290598290598291 0.196602343717438
0.4602343764 0.0241850624176675 0.164765641190414 0.0414583782710948 0.25 0.353426521978865
0.4504568245 0.0191140865103903 0.215465041964915 0.0394472567396155 0.316751711027455 0.189163219648763
