#Hypervolume GenerationalDistance InvertedGenerationalDistance Spacing EpsilonIndicator MaximumParetoFrontError
0.3981511655 0.00734788486744744 0.358120340148387 0.0927392464008275 0.539666896535583 0.106939681061135
0.4720641313 0.00561824208994945 0.253848351818808 0.0754140057183519 0.399351652458151 0.0833442891860744
0.5166670609 0.00535864432586974 0.155837389012443 0.0576380895068935 0.281199459008433 0.0809513200880297
0.521501503 0.00654365188041579 0.145166746926709 0.0558256535662363 0.281199459008433 0.119375106404325
0.5250406372 0.00864956191677886 0.120000343016786 0.0507133376926964 0.234015635617695 0.189182146119915
0.5482923215 0.00663655893807008 0.104565794506465 0.0426866503694051 0.184042389290192 0.119375106404325
0.5510572576 0.00647113735872924 0.102690852602772 0.0381218727544742 0.184042389290192 0.119375106404325
0.5560205266 0.00769808767390766 0.0954497220597195 0.038385780957057 0.184042389290192 0.249912052152659
