#Hypervolume GenerationalDistance InvertedGenerationalDistance Spacing EpsilonIndicator MaximumParetoFrontError
0.366355499 0.0111056342951292 0.428390534927869 0.107429944529079 0.589714248578415 0.116273695750136
0.4109777702 0.0104841068237063 0.328051205513689 0.0475384780478235 0.483705988732806 0.176327240492362
0.4262455441 0.0091174885167071 0.311302386342689 0.0529228308449614 0.493694142521335 0.167068707211924
0.4469244103 0.00757983927088623 0.280211687457704 0.0360405629303274 0.444251627514454 0.151200076428297
0.4506066256 0.00767347777807331 0.265909517505089 0.0176767361373359 0.415794087975813 0.119404717135972
0.4560585444 0.00802251917442549 0.257787897231811 0.0178956996164586 0.415794087975813 0.122429794141396
0.4559066159 0.00757430498759525 0.25770684679031 0.018845016290994 0.402675819472165 0.140886560445428
0.4573171242 0.00728948543789042 0.251838752864275 0.0144933916811941 0.383393225841445 0.15458995099409
