#Hypervolume GenerationalDistance InvertedGenerationalDistance Spacing EpsilonIndicator MaximumParetoFrontError
0.3819401554 0.0107403616070263 0.382361831225872 0.0554465904564404 0.544081229126663 0.142959144481249
0.4907808225 0.0096742110326324 0.165509236343441 0.0512319727930208 0.199466310873916 0.209417173641737
0.5124681344 0.0123612819455304 0.145072262963274 0.0648492883298486 0.199466310873916 0.274692102780799
0.5479977587 0.0113318505289586 0.11101316138966 0.0442947864055667 0.158595053369675 0.274692102780799
0.5637782622 0.00990927822299426 0.106259951968455 0.0524339239621985 0.145809428665255 0.274692102780799
0.5745821214 0.00904946276065221 0.0932667955771976 0.052616726022741 0.109083305897987 0.274692102780799
0.5776982786 0.00803355554589886 0.0825323963815459 0.0444720110694496 0.109083305897987 0.274692102780799
0.5814198851 0.0077132246281051 0.0744404261786203 0.0366589524554964 0.106837606837606 0.274692102780799
