#Hypervolume GenerationalDistance InvertedGenerationalDistance Spacing EpsilonIndicator MaximumParetoFrontError
0.4298416723 0.0112565970759976 0.385544047849889 0.042230497241092 0.487626923373042 0.192757081584187
0.5759855515 0.0107494767378232 0.0829216194878377 0.0342440530116897 0.106837606837606 0.331370131952678
0.5817853853 0.0120747300569943 0.0628585811763887 0.0456567059255317 0.106837606837606 0.331370131952678
0.5833606545 0.0112529792397747 0.0567036375635106 0.0360486372011635 0.0961538461538455 0.331370131952678
0.5766628606 0.0126295919942564 0.0622068001679217 0.0359371494794876 0.100898181754936 0.333335716120621
0.5697018634 0.0120062896170547 0.0703400167992352 0.0343184610912655 0.0962682406341557 0.250371554138216
0.5649530417 0.0116450554114523 0.0740625321830786 0.0197720362915376 0.0993589743589744 0.294399949824212
0.5668479879 0.0110426897802139 0.0691026051389689 0.0330345741459588 0.120466524881773 0.315063520822409
