#Hypervolume GenerationalDistance InvertedGenerationalDistance Spacing EpsilonIndicator MaximumParetoFrontError
0.4694481861 0.00905924811152186 0.303337786205347 0.0706856899961955 0.358017547269876 0.107442785450032
0.5104074698 0.00554510195071614 0.263345952039351 0.0434075429926798 0.358017547269876 0.106839539859589
0.5280010567 0.00575412223969982 0.171116778801969 0.0251564164182271 0.193458163532023 0.106037488531469
0.5565558303 0.00655889562012029 0.1198580632212 0.0725630643481502 0.120747164776517 0.146516557287744
0.5808543371 0.00776142933748266 0.0790149586238439 0.035825184737629 0.106837606837606 0.245844777726034
0.5893909357 0.00753236826968916 0.0725823362844875 0.0254155424038693 0.106837606837606 0.278074360636582
0.594002664 0.00700194681435994 0.0645960182562357 0.0194598189162735 0.106837606837606 0.287902905846969
0.5950451044 0.00804806636366775 0.056459244905486 0.0299109569033722 0.105769230769231 0.353720439694999
